First Uniprot ID,First gene symbol,Trimmed first Uniprot ID,Trimmed first gene symbol,Protein,0_0 vs 12_0 log2FC,0_0 vs 12_0 adj.pvalue,0_0 vs 0_100 log2FC,0_0 vs 0_100 adj.pvalue,0_0 vs 12_100 log2FC,0_0 vs 12_100 adj.pvalue,Invasive vs Proliferative 0_0 log2FC,Invasive vs Proliferative 0_0 adj.pvalue,Invasive vs Proliferative 12_0 log2FC,Invasive vs Proliferative 12_0 adj.pvalue,Invasive vs Proliferative 0_100 log2FC,Invasive vs Proliferative 0_100 adj.pvalue,Invasive vs Proliferative 12_100 log2FC,Invasive vs Proliferative 12_100 adj.pvalue
A0A024RBG1,NUDT4B,A0A024RBG1,NUDT4B,A0A024RBG1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6H7,IGKV3-7,A0A075B6H7,IGKV3-7,A0A075B6H7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6H8,IGKV1D-42,A0A075B6H8,IGKV1D-42,A0A075B6H8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6H9,IGLV4-69,A0A075B6H9,IGLV4-69,A0A075B6H9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6I0,IGLV8-61,A0A075B6I0,IGLV8-61,A0A075B6I0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6I1,IGLV4-60,A0A075B6I1,IGLV4-60,A0A075B6I1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6I3,IGLV11-55,A0A075B6I3,IGLV11-55,A0A075B6I3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6I4,IGLV10-54,A0A075B6I4,IGLV10-54,A0A075B6I4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6I6,IGLV1-50,A0A075B6I6,IGLV1-50,A0A075B6I6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6I7,IGLV5-48,A0A075B6I7,IGLV5-48,A0A075B6I7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6I9,IGLV7-46,A0A075B6I9,IGLV7-46,A0A075B6I9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6J1,IGLV5-37,A0A075B6J1,IGLV5-37,A0A075B6J1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6J2,IGLV2-33,A0A075B6J2,IGLV2-33,A0A075B6J2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6J6,IGLV3-22,A0A075B6J6,IGLV3-22,A0A075B6J6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6J9,IGLV2-18,A0A075B6J9,IGLV2-18,A0A075B6J9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6K0,IGLV3-16,A0A075B6K0,IGLV3-16,A0A075B6K0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6K2,IGLV3-12,A0A075B6K2,IGLV3-12,A0A075B6K2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6K4,IGLV3-10,A0A075B6K4,IGLV3-10,A0A075B6K4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6K5,IGLV3-9,A0A075B6K5,IGLV3-9,A0A075B6K5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6K6,IGLV4-3,A0A075B6K6,IGLV4-3,A0A075B6K6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6L2,TRGV11,A0A075B6L2,TRGV11,A0A075B6L2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6L6,TRBV7-3,A0A075B6L6,TRBV7-3,A0A075B6L6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6N1,TRBV19,A0A075B6N1,TRBV19,A0A075B6N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6N2,TRBV20-1,A0A075B6N2,TRBV20-1,A0A075B6N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6N3,TRBV24-1,A0A075B6N3,TRBV24-1,A0A075B6N3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6N4,TRBV25-1,A0A075B6N4,TRBV25-1,A0A075B6N4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6P5,IGKV2-28,A0A075B6P5,IGKV2-28,A0A075B6P5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6Q5,IGHV3-64,A0A075B6Q5,IGHV3-64,A0A075B6Q5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6R0,TRGV2,A0A075B6R0,TRGV2,A0A075B6R0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6R2,IGHV4-4,A0A075B6R2,IGHV4-4,A0A075B6R2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6R9,IGKV2D-24,A0A075B6R9,IGKV2D-24,A0A075B6R9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6S0,TRGJ1,A0A075B6S0,TRGJ1,A0A075B6S0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6S2,IGKV2D-29,A0A075B6S2,IGKV2D-29,A0A075B6S2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6S4,IGKV1D-17,A0A075B6S4,IGKV1D-17,A0A075B6S4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6S5,IGKV1-27,A0A075B6S5,IGKV1-27,A0A075B6S5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6S6,IGKV2D-30,A0A075B6S6,IGKV2D-30,A0A075B6S6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6S9,IGKV1-37,A0A075B6S9,IGKV1-37,A0A075B6S9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6T6,TRAV12-2,A0A075B6T6,TRAV12-2,A0A075B6T6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6T7,TRAV6,A0A075B6T7,TRAV6,A0A075B6T7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6T8,TRAV9-1,A0A075B6T8,TRAV9-1,A0A075B6T8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6U4,TRAV7,A0A075B6U4,TRAV7,A0A075B6U4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6V5,TRAV36DV7,A0A075B6V5,TRAV36DV7,A0A075B6V5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6W5,TRAV23DV6,A0A075B6W5,TRAV23DV6,A0A075B6W5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6X5,TRAV18,A0A075B6X5,TRAV18,A0A075B6X5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6Y3,TRAJ3,A0A075B6Y3,TRAJ3,A0A075B6Y3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B6Y9,TRAJ42,A0A075B6Y9,TRAJ42,A0A075B6Y9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B700,TRAJ31,A0A075B700,TRAJ31,A0A075B700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B706,TRDJ1,A0A075B706,TRDJ1,A0A075B706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B759,PPIAL4E,A0A075B759,PPIAL4E,A0A075B759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A075B767,PPIAL4H,A0A075B767,PPIAL4H,A0A075B767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A087WSX0,IGLV5-45,A0A087WSX0,IGLV5-45,A0A087WSX0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A087WSY4,IGHV4-30-2,A0A087WSY4,IGHV4-30-2,A0A087WSY4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A087WSY6,IGKV3D-15,A0A087WSY6,IGKV3D-15,A0A087WSY6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A087WSZ0,IGKV1D-8,A0A087WSZ0,IGKV1D-8,A0A087WSZ0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A087WSZ9,TRAV30,A0A087WSZ9,TRAV30,A0A087WSZ9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A087WT01,TRAV27,A0A087WT01,TRAV27,A0A087WT01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A087WT02,TRAV9-2,A0A087WT02,TRAV9-2,A0A087WT02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A087WT03,TRAV26-1,A0A087WT03,TRAV26-1,A0A087WT03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A087WTH1,TMEM265,A0A087WTH1,TMEM265,A0A087WTH1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A087WTH5,NA,A0A087WTH5,NA,A0A087WTH5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A087WUL8,NBPF19,A0A087WUL8,NBPF19,A0A087WUL8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A087WV53,SPEGNB,A0A087WV53,SPEGNB,A0A087WV53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A087WV62,TRBV16,A0A087WV62,TRBV16,A0A087WV62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A087WVF3,TBC1D3D,A0A087WVF3,TBC1D3D,A0A087WVF3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A087WW87,IGKV2-40,A0A087WW87,IGKV2-40,A0A087WW87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A087WWA1,P3R3URF,A0A087WWA1,P3R3URF,A0A087WWA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A087WXM9,MEIKIN,A0A087WXM9,MEIKIN,A0A087WXM9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A087WXS9,TBC1D3I,A0A087WXS9,TBC1D3I,A0A087WXS9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A087X0K7,TRBV17,A0A087X0K7,TRBV17,A0A087X0K7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A087X0M5,TRBV18,A0A087X0M5,TRBV18,A0A087X0M5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A087X179,TBC1D3E,A0A087X179,TBC1D3E,A0A087X179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A087X1C5,CYP2D7,A0A087X1C5,CYP2D7,A0A087X1C5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A087X1G2,TBC1D3K,A0A087X1G2,TBC1D3K,A0A087X1G2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A096LNP1,DEFB131B,A0A096LNP1,DEFB131B,A0A096LNP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A096LP01,SMIM26,A0A096LP01,SMIM26,A0A096LP01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A096LP49,CCDC187,A0A096LP49,CCDC187,A0A096LP49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A096LP49-2,NA,A0A096LP49,CCDC187,A0A096LP49-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A096LP55,UQCRHL,A0A096LP55,UQCRHL,A0A096LP55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A096LPI5,CCDC28A-AS1,A0A096LPI5,CCDC28A-AS1,A0A096LPI5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A096LPK9,OR4N4C,A0A096LPK9,OR4N4C,A0A096LPK9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A0MRZ7,IGKV2D-26,A0A0A0MRZ7,IGKV2D-26,A0A0A0MRZ7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A0MRZ8,IGKV3D-11,A0A0A0MRZ8,IGKV3D-11,A0A0A0MRZ8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A0MRZ9,IGLV5-52,A0A0A0MRZ9,IGLV5-52,A0A0A0MRZ9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A0MS00,IGLV3-32,A0A0A0MS00,IGLV3-32,A0A0A0MS00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A0MS01,TRGV10,A0A0A0MS01,TRGV10,A0A0A0MS01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A0MS02,TRGV1,A0A0A0MS02,TRGV1,A0A0A0MS02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A0MS03,TRBV5-3,A0A0A0MS03,TRBV5-3,A0A0A0MS03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A0MS04,TRBV6-7,A0A0A0MS04,TRBV6-7,A0A0A0MS04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A0MS05,TRBV5-7,A0A0A0MS05,TRBV5-7,A0A0A0MS05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A0MS06,TRBV23-1,A0A0A0MS06,TRBV23-1,A0A0A0MS06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A0MS14,IGHV1-45,A0A0A0MS14,IGHV1-45,A0A0A0MS14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A0MS15,IGHV3-49,A0A0A0MS15,IGHV3-49,A0A0A0MS15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A0MT36,IGKV6D-21,A0A0A0MT36,IGKV6D-21,A0A0A0MT36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A0MT70,TRBJ2-6,A0A0A0MT70,TRBJ2-6,A0A0A0MT70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A0MT76,IGLJ1,A0A0A0MT76,IGLJ1,A0A0A0MT76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A0MT78,TRBJ2-7,A0A0A0MT78,TRBJ2-7,A0A0A0MT78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A0MT87,TRBJ2-4,A0A0A0MT87,TRBJ2-4,A0A0A0MT87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A0MT89,IGKJ1,A0A0A0MT89,IGKJ1,A0A0A0MT89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A0MT94,TRBJ2-2,A0A0A0MT94,TRBJ2-2,A0A0A0MT94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A0MTA4,TRBJ2-5,A0A0A0MTA4,TRBJ2-5,A0A0A0MTA4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A0MTA7,TRBJ2-1,A0A0A0MTA7,TRBJ2-1,A0A0A0MTA7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A6YYC5,TRAV14DV4,A0A0A6YYC5,TRAV14DV4,A0A0A6YYC5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A6YYD4,TRBV13,A0A0A6YYD4,TRBV13,A0A0A6YYD4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A6YYG2,TRBV6-6,A0A0A6YYG2,TRBV6-6,A0A0A6YYG2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A6YYG3,TRBV6-8,A0A0A6YYG3,TRBV6-8,A0A0A6YYG3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A6YYJ7,TRAV8-3,A0A0A6YYJ7,TRAV8-3,A0A0A6YYJ7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A6YYK1,TRAV8-1,A0A0A6YYK1,TRAV8-1,A0A0A6YYK1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A6YYK4,TRBV7-1,A0A0A6YYK4,TRBV7-1,A0A0A6YYK4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A6YYK6,TRAV16,A0A0A6YYK6,TRAV16,A0A0A6YYK6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A6YYK7,TRAV19,A0A0A6YYK7,TRAV19,A0A0A6YYK7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0A6YYL3,POTEB,A0A0A6YYL3,POTEB,A0A0A6YYL3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J1U3,IGLV1-36,A0A0B4J1U3,IGLV1-36,A0A0B4J1U3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J1U4,TRGV5,A0A0B4J1U4,TRGV5,A0A0B4J1U4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J1U6,TRBV9,A0A0B4J1U6,TRBV9,A0A0B4J1U6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J1U7,IGHV6-1,A0A0B4J1U7,IGHV6-1,A0A0B4J1U7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J1V0,IGHV3-15,A0A0B4J1V0,IGHV3-15,A0A0B4J1V0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J1V1,IGHV3-21,A0A0B4J1V1,IGHV3-21,A0A0B4J1V1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J1V2,IGHV2-26,A0A0B4J1V2,IGHV2-26,A0A0B4J1V2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J1V6,IGHV3-73,A0A0B4J1V6,IGHV3-73,A0A0B4J1V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J1V7,IGHV7-81,A0A0B4J1V7,IGHV7-81,A0A0B4J1V7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J1X5,IGHV3-74,A0A0B4J1X5,IGHV3-74,A0A0B4J1X5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J1X8,IGHV3-43,A0A0B4J1X8,IGHV3-43,A0A0B4J1X8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J1Y8,IGLV9-49,A0A0B4J1Y8,IGLV9-49,A0A0B4J1Y8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J1Y9,IGHV3-72,A0A0B4J1Y9,IGHV3-72,A0A0B4J1Y9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J1Z2,IGKV1D-43,A0A0B4J1Z2,IGKV1D-43,A0A0B4J1Z2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J200,TRBJ2-3,A0A0B4J200,TRBJ2-3,A0A0B4J200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J234,TRAV2,A0A0B4J234,TRAV2,A0A0B4J234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J235,TRAV13-2,A0A0B4J235,TRAV13-2,A0A0B4J235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J237,TRAV8-2,A0A0B4J237,TRAV8-2,A0A0B4J237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J238,TRAV1-2,A0A0B4J238,TRAV1-2,A0A0B4J238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J240,TRAV10,A0A0B4J240,TRAV10,A0A0B4J240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J241,TRAV13-1,A0A0B4J241,TRAV13-1,A0A0B4J241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J244,TRAV3,A0A0B4J244,TRAV3,A0A0B4J244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J245,TRAV12-1,A0A0B4J245,TRAV12-1,A0A0B4J245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J248,TRAV1-1,A0A0B4J248,TRAV1-1,A0A0B4J248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J249,TRAV5,A0A0B4J249,TRAV5,A0A0B4J249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J262,TRAV8-6,A0A0B4J262,TRAV8-6,A0A0B4J262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J263,TRAV39,A0A0B4J263,TRAV39,A0A0B4J263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J264,TRAV38-1,A0A0B4J264,TRAV38-1,A0A0B4J264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J265,TRAV26-2,A0A0B4J265,TRAV26-2,A0A0B4J265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J266,TRAV41,A0A0B4J266,TRAV41,A0A0B4J266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J268,TRAV4,A0A0B4J268,TRAV4,A0A0B4J268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J271,TRAV12-3,A0A0B4J271,TRAV12-3,A0A0B4J271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J272,TRAV24,A0A0B4J272,TRAV24,A0A0B4J272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J273,TRAV34,A0A0B4J273,TRAV34,A0A0B4J273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J274,TRAV20,A0A0B4J274,TRAV20,A0A0B4J274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J275,TRAV17,A0A0B4J275,TRAV17,A0A0B4J275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J276,TRAV25,A0A0B4J276,TRAV25,A0A0B4J276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J277,TRAV22,A0A0B4J277,TRAV22,A0A0B4J277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J279,TRAV21,A0A0B4J279,TRAV21,A0A0B4J279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J280,TRAV40,A0A0B4J280,TRAV40,A0A0B4J280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J2A2,PPIAL4C,A0A0B4J2A2,PPIAL4C,A0A0B4J2A2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J2D5,GAL3B,A0A0B4J2D5,GAL3B,A0A0B4J2D5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J2D5-2,NA,A0A0B4J2D5,GAL3B,A0A0B4J2D5-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J2D9,IGKV1D-13,A0A0B4J2D9,IGKV1D-13,A0A0B4J2D9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J2E0,TRBV12-4,A0A0B4J2E0,TRBV12-4,A0A0B4J2E0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J2F0,PIGBOS1,A0A0B4J2F0,PIGBOS1,A0A0B4J2F0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J2F2,NA,A0A0B4J2F2,NA,A0A0B4J2F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A0A0B4J2H0,IGHV1-69D,A0A0B4J2H0,IGHV1-69D,A0A0B4J2H0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
