pathway,pval,padj,log2err,ES,NES,size,leadingEdge
AAGCAAT_MIR137,0.724465558194774,0.962122757837589,0.0689567351672811,-0.346061775735904,-0.825134615329739,22,ENSG00000139842|ENSG00000117505|ENSG00000153201|ENSG00000106993
AAGCACA_MIR218,0.667506297229219,0.946219185059032,0.0760837160951725,-0.331040336576893,-0.863553099802558,34,ENSG00000277443|ENSG00000146676|ENSG00000005249|ENSG00000108091
AAGCACT_MIR520F,0.857142857142857,0.978082079118349,0.0464154956843849,0.348613659019934,0.745444016002556,17,ENSG00000108424|ENSG00000108582|ENSG00000138246|ENSG00000049245|ENSG00000120948
AAGCCAT_MIR135A_MIR135B,0.109452736318408,0.725102440762516,0.172324344900946,0.550031451573733,1.30933071416597,28,ENSG00000102753|ENSG00000117448|ENSG00000168906|ENSG00000108582|ENSG00000072501|ENSG00000164985
AAGWWRNYGGC_UNKNOWN,0.872941176470588,0.981464854394827,0.059476028695732,-0.329577376772192,-0.710012346795277,15,ENSG00000198752|ENSG00000102317|ENSG00000100664
AATGTGA_MIR23A_MIR23B,0.57007874015748,0.927141641250701,0.060640400949416,0.353594924566761,0.940654775575732,53,ENSG00000119318|ENSG00000198830|ENSG00000147416|ENSG00000175931|ENSG00000168906|ENSG00000102172|ENSG00000164104|ENSG00000107581|ENSG00000164134|ENSG00000101367|ENSG00000143815|ENSG00000147471|ENSG00000173757
ABE_INNER_EAR,0.334070796460177,0.867859966120836,0.108394255853397,-0.53753483168192,-1.12564117031155,12,ENSG00000123384
ABRAMSON_INTERACT_WITH_AIRE,0.754684838160136,0.967704386033861,0.0512184348540341,0.359173611980076,0.822396386138512,24,ENSG00000108424|ENSG00000143799|ENSG00000072501|ENSG00000082898|ENSG00000108055|ENSG00000184575
ACAACTT_MIR382,0.104308390022676,0.714310770348655,0.208955027549354,-0.690122663881275,-1.37941666359549,10,ENSG00000198900|ENSG00000109606|ENSG00000197045|ENSG00000187522|ENSG00000015479
ACACTAC_MIR1423P,0.378640776699029,0.880117437491703,0.106323255932708,-0.45901208844764,-1.06225515584684,20,ENSG00000277443|ENSG00000189403|ENSG00000146676
ACACTCC_MIR122A,0.709090909090909,0.957647506173981,0.0571258510018113,0.425034037628472,0.840414144143117,12,ENSG00000147065|ENSG00000169504
ACACTGG_MIR199A_MIR199B,0.51864406779661,0.919029409225488,0.0687943095604775,0.432324440577106,0.96598689834088,20,ENSG00000119318|ENSG00000044574|ENSG00000100345|ENSG00000177479|ENSG00000110395
ACAGGGT_MIR10A_MIR10B,0.648841354723708,0.942634735458429,0.0603786357920401,0.453152180580244,0.872696105623699,10,ENSG00000129245|ENSG00000164134|ENSG00000101367|ENSG00000007168
ACATTCC_MIR1_MIR206,0.203931203931204,0.813733587462939,0.152144922367565,-0.44526347562415,-1.18266401645292,36,ENSG00000105810|ENSG00000163110|ENSG00000109606|ENSG00000108654|ENSG00000125844|ENSG00000164902|ENSG00000088247
ACCAAAG_MIR9,0.402631578947368,0.889823993837859,0.107554375265169,-0.362873150669536,-1.01730918269594,49,ENSG00000120708|ENSG00000136231|ENSG00000139842|ENSG00000117505|ENSG00000138107|ENSG00000100664|ENSG00000154127|ENSG00000153201|ENSG00000009335|ENSG00000108091|ENSG00000100522|ENSG00000103966|ENSG00000145012
ACCATTT_MIR522,0.316608996539792,0.859709964400218,0.0965629554309422,0.507796494750925,1.11304651092398,19,ENSG00000108424|ENSG00000197712|ENSG00000134308|ENSG00000114331|ENSG00000108582
ACCTGTTG_UNKNOWN,0.519362186788155,0.919029409225488,0.0840745577910723,-0.450379787016307,-0.968040608101446,14,ENSG00000164237
ACEVEDO_LIVER_CANCER_DN,0.349924585218703,0.873393821534362,0.083129129135339,0.369879801690013,1.05465597992962,78,ENSG00000133112|ENSG00000092820|ENSG00000166741|ENSG00000060971|ENSG00000084207|ENSG00000147416|ENSG00000205220|ENSG00000044574|ENSG00000074800|ENSG00000103653|ENSG00000142168|ENSG00000169299|ENSG00000141560|ENSG00000136448
ACEVEDO_LIVER_CANCER_UP,0.938633193863319,0.993992032448805,0.0318534652552707,0.254933546743994,0.807779958721918,185,ENSG00000108424|ENSG00000182481|ENSG00000096384|ENSG00000102753|ENSG00000154096|ENSG00000087842|ENSG00000100902|ENSG00000136628|ENSG00000081870|ENSG00000137161|ENSG00000198700|ENSG00000106399|ENSG00000177156|ENSG00000164104|ENSG00000169139|ENSG00000106211|ENSG00000147604|ENSG00000143799|ENSG00000198677|ENSG00000163636|ENSG00000082898|ENSG00000142541|ENSG00000169251|ENSG00000115233|ENSG00000151929|ENSG00000171497|ENSG00000108055|ENSG00000175166
ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_DN,0.745847176079734,0.966255328324294,0.0506004243853618,0.342235699523337,0.831527506653163,32,ENSG00000092820|ENSG00000060971|ENSG00000147416
ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP,0.960055096418733,0.997633977904558,0.0301329841082956,0.247100593539617,0.793140810389926,206,ENSG00000182481|ENSG00000120686|ENSG00000096384|ENSG00000108518|ENSG00000114480|ENSG00000154096|ENSG00000087842|ENSG00000136628|ENSG00000099940|ENSG00000167553|ENSG00000137161|ENSG00000188229|ENSG00000198700|ENSG00000106399|ENSG00000164104|ENSG00000132383|ENSG00000267855|ENSG00000143799|ENSG00000101367|ENSG00000110700|ENSG00000099942|ENSG00000198677|ENSG00000163636|ENSG00000082898|ENSG00000171497|ENSG00000108055|ENSG00000175166|ENSG00000166226|ENSG00000101444|ENSG00000197747|ENSG00000159377|ENSG00000184575|ENSG00000165704|ENSG00000177879|ENSG00000072274|ENSG00000166986
ACEVEDO_METHYLATED_IN_LIVER_CANCER_DN,0.23801652892562,0.826161349637323,0.11146266692298,0.488373626467757,1.1814938600063,31,ENSG00000102580|ENSG00000139684|ENSG00000100226|ENSG00000261456|ENSG00000067560|ENSG00000100345|ENSG00000101439|ENSG00000128311
ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_DN,0.0443003959720836,0.608677694691996,0.321775918075361,0.488663906226977,1.37911395471773,72,ENSG00000166741|ENSG00000145050|ENSG00000044574|ENSG00000188229|ENSG00000142634|ENSG00000103653|ENSG00000142168|ENSG00000169299|ENSG00000149260|ENSG00000141560|ENSG00000128311|ENSG00000136448|ENSG00000114779|ENSG00000172053|ENSG00000134072|ENSG00000264364|ENSG00000101444|ENSG00000159377|ENSG00000004478|ENSG00000197157|ENSG00000169710
ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_UP,0.522314049586777,0.919614012021037,0.0672065093710464,0.399420526610081,0.96144670584429,30,ENSG00000169895|ENSG00000166441|ENSG00000107581|ENSG00000169139|ENSG00000147604
ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_DN,0.310657596371882,0.857525185095279,0.114750719227023,-0.545917577062947,-1.15766058911943,13,ENSG00000213977|ENSG00000149257
ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP,0.222816399286988,0.818799071794311,0.120985142145252,0.641628189219119,1.23566970652755,10,ENSG00000140263|ENSG00000143799|ENSG00000083720|ENSG00000089220|ENSG00000110107|ENSG00000132361
ACTACCT_MIR196A_MIR196B,0.270509977827051,0.837035253634146,0.122679189568808,-0.579275217507064,-1.18985183059015,11,ENSG00000136231|ENSG00000160014|ENSG00000153201
ACTAYRNNNCCCR_UNKNOWN,0.921787709497207,0.989888181284087,0.0650877566917313,-0.264788261021881,-0.771886430625638,60,ENSG00000035687|ENSG00000257727|ENSG00000138107|ENSG00000174748|ENSG00000042753|ENSG00000170604|ENSG00000143947|ENSG00000105723|ENSG00000138594
ACTGAAA_MIR30A3P_MIR30E3P,0.288557213930348,0.845362272326085,0.126253987849115,-0.431992673154944,-1.10056931651453,29,ENSG00000198900|ENSG00000257727|ENSG00000165527|ENSG00000108091|ENSG00000126945|ENSG00000106993|ENSG00000116350
ACTGCAG_MIR173P,0.261061946902655,0.834591282890518,0.125033367555272,-0.572406479835997,-1.19866520619779,12,ENSG00000277443|ENSG00000108654|ENSG00000138107
ACTGCCT_MIR34B,0.0970149253731343,0.704291376052957,0.227987202850442,-0.531931947619903,-1.35518034541827,29,ENSG00000105810|ENSG00000084073|ENSG00000138107|ENSG00000146676|ENSG00000042753
ACTGTAG_MIR139,0.390995260663507,0.884054406407182,0.102821842840815,-0.463751508940992,-1.05293595640837,18,ENSG00000198900|ENSG00000109606|ENSG00000139722|ENSG00000186432|ENSG00000116350|ENSG00000112739
ACTGTGA_MIR27A_MIR27B,0.853904282115869,0.97719374571534,0.0637845390312975,-0.289383387641486,-0.768589800401763,37,ENSG00000277443|ENSG00000163110|ENSG00000029993|ENSG00000149923
ACTTTAT_MIR1425P,0.288461538461538,0.845362272326085,0.12384217120105,-0.447221587716487,-1.1165494328035,26,ENSG00000136231|ENSG00000115677|ENSG00000139842
ADA2_TARGET_GENES,0.616393442622951,0.932861616038388,0.0949751525905595,-0.291528436941309,-0.944233553159652,116,ENSG00000106066|ENSG00000079785|ENSG00000066654|ENSG00000139842|ENSG00000189403|ENSG00000084073|ENSG00000102317|ENSG00000015676|ENSG00000167693|ENSG00000100575|ENSG00000009335|ENSG00000103275|ENSG00000105723|ENSG00000141756|ENSG00000125818|ENSG00000158417|ENSG00000021776|ENSG00000108819|ENSG00000161217|ENSG00000158941|ENSG00000125821|ENSG00000100442|ENSG00000175334|ENSG00000126524|ENSG00000183431|ENSG00000163682|ENSG00000119041|ENSG00000169288|ENSG00000168924|ENSG00000198034|ENSG00000131469|ENSG00000071082
ADNP_TARGET_GENES,0.581818181818182,0.927141641250701,0.0850427463764322,-0.323425381381796,-0.93450540986729,56,ENSG00000099624|ENSG00000164237|ENSG00000053371|ENSG00000167005|ENSG00000100575|ENSG00000142230|ENSG00000153767|ENSG00000163811
AEBP2_TARGET_GENES,0.276657060518732,0.838553659173452,0.0937465422491719,0.345907013018085,1.07654802971025,153,ENSG00000120438|ENSG00000241360|ENSG00000108424|ENSG00000165280|ENSG00000167815|ENSG00000096384|ENSG00000168259|ENSG00000006625|ENSG00000137161|ENSG00000188229|ENSG00000070087|ENSG00000168906|ENSG00000118939|ENSG00000232112|ENSG00000159685|ENSG00000079462|ENSG00000136448|ENSG00000138071|ENSG00000072501|ENSG00000164985|ENSG00000082898|ENSG00000169251|ENSG00000108055
AFFAR_YY1_TARGETS_DN,0.344947735191638,0.871852388227172,0.0919686140000427,0.511085313115419,1.09285875200575,17,ENSG00000120438|ENSG00000137267|ENSG00000154096|ENSG00000164104|ENSG00000123131
AFFAR_YY1_TARGETS_UP,0.401088929219601,0.889514631897826,0.0857844408075645,0.558588725651854,1.08553680709631,11,ENSG00000267855|ENSG00000184524|ENSG00000111716|ENSG00000169738|ENSG00000100417|ENSG00000110047
AFP1_Q6,0.0259827123009711,0.521733108160681,0.352487857583619,-0.763352421801393,-1.59852136604448,12,ENSG00000233276|ENSG00000135862|ENSG00000257727
AGCACTT_MIR93_MIR302A_MIR302B_MIR302C_MIR302D_MIR372_MIR373_MIR520E_MIR520A_MIR526B_MIR520B_MIR520C_MIR520D,0.352640545144804,0.873846372864824,0.0894366833718621,0.464672941190378,1.06395719180094,24,ENSG00000119318|ENSG00000182481|ENSG00000070087
AGCATTA_MIR155,0.885454545454546,0.985295725909785,0.0468819856878333,0.349982940240974,0.692016608430814,12,ENSG00000164985|ENSG00000153048
AGGAAGC_MIR5163P,0.44404973357016,0.900527438103865,0.0791316651768349,0.497958017088573,1.02410261232535,14,ENSG00000160307|ENSG00000110395|ENSG00000125753|ENSG00000132361|ENSG00000136485|ENSG00000162231|ENSG00000155097
AGGTGCA_MIR500,0.679203539823009,0.94869595178118,0.0686325631836726,-0.397360590024469,-0.832105034368277,12,ENSG00000146676|ENSG00000177733|ENSG00000108091|ENSG00000187522|ENSG00000015479
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_DN,0.245065789473684,0.831614229588453,0.109250039480711,0.456623823328324,1.15187905421991,41,ENSG00000169504|ENSG00000066583|ENSG00000198830|ENSG00000100226|ENSG00000147416|ENSG00000100345|ENSG00000128311|ENSG00000164985|ENSG00000166226|ENSG00000147471|ENSG00000184575
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP,0.3104,0.857525185095279,0.0931454575337804,0.418253384122859,1.10145594213991,51,ENSG00000108424|ENSG00000137161|ENSG00000141349|ENSG00000241685|ENSG00000108468|ENSG00000099341|ENSG00000136448|ENSG00000137076|ENSG00000142541|ENSG00000173757|ENSG00000105281|ENSG00000175324|ENSG00000235173|ENSG00000090273
AHRARNT_01,0.0634920634920635,0.639389927265849,0.271288554688953,-0.686012895779057,-1.45474358481691,13,ENSG00000105810|ENSG00000111678|ENSG00000115756|ENSG00000167978
AHRR_TARGET_GENES,0.308248914616498,0.857176848608265,0.0878312634480124,0.340899353314933,1.05957416624551,149,ENSG00000108424|ENSG00000132688|ENSG00000164062|ENSG00000087842|ENSG00000132541|ENSG00000081870|ENSG00000188229|ENSG00000070087|ENSG00000067560|ENSG00000089248|ENSG00000115484|ENSG00000164172|ENSG00000169139|ENSG00000100345|ENSG00000105835|ENSG00000171530|ENSG00000143799|ENSG00000083720|ENSG00000138071|ENSG00000163636|ENSG00000177885|ENSG00000157778|ENSG00000007168|ENSG00000105281|ENSG00000265808|ENSG00000115415|ENSG00000159377|ENSG00000177879|ENSG00000112306|ENSG00000161960|ENSG00000124614|ENSG00000166598|ENSG00000147475|ENSG00000171314|ENSG00000138495
AHR_Q5,0.695961995249406,0.956183157959312,0.0709609456938284,-0.352692721974125,-0.840945154537406,22,ENSG00000131116|ENSG00000257727|ENSG00000119669
AIZARANI_LIVER_C10_MVECS_1,0.207317073170732,0.814483398399753,0.124434168630393,0.56890003379155,1.21648453788586,17,ENSG00000169504|ENSG00000132688
AIZARANI_LIVER_C11_HEPATOCYTES_1,0.530578512396694,0.920624128710835,0.066436413766281,0.397339299317101,0.956436975518381,30,ENSG00000166741|ENSG00000140263|ENSG00000115457|ENSG00000132541|ENSG00000142168|ENSG00000167315
AIZARANI_LIVER_C13_LSECS_2,0.00501067301693895,0.346320537113778,0.407017918923954,-0.779409035404384,-1.67908988098846,15,ENSG00000142173|ENSG00000277443|ENSG00000130508|ENSG00000149257|ENSG00000075618
AIZARANI_LIVER_C14_HEPATOCYTES_2,0.479661016949153,0.909496153650211,0.0727141077934447,0.444594347390759,0.993402811283554,20,ENSG00000166741|ENSG00000140263|ENSG00000132541|ENSG00000142168|ENSG00000167315|ENSG00000128311|ENSG00000169738|ENSG00000089220
AIZARANI_LIVER_C18_NK_NKT_CELLS_5,0.55607476635514,0.927141641250701,0.0817515582532145,-0.419585123530193,-0.934390059736804,17,ENSG00000106066|ENSG00000120708|ENSG00000167996
AIZARANI_LIVER_C1_NK_NKT_CELLS_1,0.415607985480944,0.894188569968776,0.0838361057159929,0.551398626329893,1.07156388372311,11,ENSG00000166441|ENSG00000100030|ENSG00000177954|ENSG00000205542|ENSG00000156482
AIZARANI_LIVER_C20_LSECS_3,0.0462316677301426,0.610353940176505,0.321775918075361,-0.568538216925839,-1.47236330643824,32,ENSG00000277443|ENSG00000198900|ENSG00000130508|ENSG00000149257|ENSG00000198752|ENSG00000125844|ENSG00000102189|ENSG00000115756|ENSG00000163811|ENSG00000177469|ENSG00000158417
AIZARANI_LIVER_C21_STELLATE_CELLS_1,0.0327155183991414,0.566903447704568,0.321775918075361,-0.627392592275735,-1.55006683174626,25,ENSG00000142173|ENSG00000142156|ENSG00000277443|ENSG00000123384|ENSG00000135862
AIZARANI_LIVER_C23_KUPFFER_CELLS_3,0.454231433506045,0.90296240500465,0.0764767053228531,0.44342396678063,1.00294919790729,23,ENSG00000135046|ENSG00000147416|ENSG00000103187|ENSG00000142634|ENSG00000197956|ENSG00000177156|ENSG00000105835
AIZARANI_LIVER_C24_EPCAM_POS_BILE_DUCT_CELLS_3,0.0457627118644068,0.610353940176505,0.276500599254472,0.646314003415551,1.4441257558334,20,ENSG00000092820|ENSG00000164111|ENSG00000137267|ENSG00000084207|ENSG00000188229|ENSG00000197956|ENSG00000106211|ENSG00000128311
AIZARANI_LIVER_C25_KUPFFER_CELLS_4,0.165876777251185,0.79048160477833,0.166933848713193,-0.56234742113223,-1.27679545680785,18,ENSG00000106066|ENSG00000120708|ENSG00000026297|ENSG00000233276|ENSG00000167996
AIZARANI_LIVER_C29_MVECS_2,0.358677685950413,0.875950199411291,0.086794975677172,0.446767734102607,1.08083914872501,31,ENSG00000135046|ENSG00000096384|ENSG00000034510|ENSG00000188229|ENSG00000106211|ENSG00000168734|ENSG00000176014|ENSG00000018408|ENSG00000102265|ENSG00000197747|ENSG00000188643|ENSG00000175899
AIZARANI_LIVER_C2_KUPFFER_CELLS_1,0.146987951807229,0.766817801344485,0.179782316298324,-0.532604387898298,-1.29460156267671,24,ENSG00000106066|ENSG00000120708|ENSG00000026297|ENSG00000233276|ENSG00000167996|ENSG00000087086|ENSG00000131238
AIZARANI_LIVER_C30_HEPATOCYTES_4,0.0115261999977051,0.394877251879702,0.380730400722792,-0.651762431932785,-1.5787876712274,23,ENSG00000185088|ENSG00000110063|ENSG00000010404|ENSG00000110169
AIZARANI_LIVER_C33_STELLATE_CELLS_2,0.0333461789947875,0.568846880724081,0.321775918075361,-0.599175285972719,-1.45641545425207,24,ENSG00000142173|ENSG00000142156|ENSG00000130508|ENSG00000135862|ENSG00000102024
AIZARANI_LIVER_C34_MHC_II_POS_B_CELLS,0.525943396226415,0.920463780299846,0.0852884689790502,-0.407365994689193,-0.939934319344828,19,ENSG00000026297
AIZARANI_LIVER_C39_EPCAM_POS_BILE_DUCT_CELLS_4,0.130808950086059,0.748785501531233,0.159646701919906,0.585212145794079,1.32090846524839,22,ENSG00000092820|ENSG00000164111|ENSG00000096384|ENSG00000197956|ENSG00000106211|ENSG00000100345
AIZARANI_LIVER_C3_NK_NKT_CELLS_2,0.137873754152824,0.758519832545163,0.152144922367565,0.52837937465001,1.28379939492467,32,ENSG00000135046|ENSG00000166441|ENSG00000109475|ENSG00000142541|ENSG00000177954|ENSG00000112306|ENSG00000124614|ENSG00000182899|ENSG00000177600|ENSG00000205542|ENSG00000147403|ENSG00000167526|ENSG00000137818|ENSG00000156482|ENSG00000105640|ENSG00000122026|ENSG00000164587|ENSG00000197728|ENSG00000134419
AIZARANI_LIVER_C4_EPCAM_POS_BILE_DUCT_CELLS_1,0.614190687361419,0.9325111605755,0.0738052724171275,-0.424755669694895,-0.872463202059652,11,ENSG00000166165|ENSG00000135862|ENSG00000135821|ENSG00000130513
AIZARANI_LIVER_C6_KUPFFER_CELLS_2,0.0514936987664285,0.617639729990236,0.321775918075361,-0.561880895326915,-1.45512260783681,32,ENSG00000106066|ENSG00000277443|ENSG00000120708|ENSG00000026297|ENSG00000233276|ENSG00000167996|ENSG00000087086|ENSG00000181467|ENSG00000119917|ENSG00000131238|ENSG00000135821
AIZARANI_LIVER_C7_EPCAM_POS_BILE_DUCT_CELLS_2,0.709219858156028,0.957647506173981,0.0697792517076235,-0.384508431399472,-0.835647447468375,16,ENSG00000166165|ENSG00000135862
AIZARANI_LIVER_C9_LSECS_1,0.0243065814957631,0.509014811009972,0.352487857583619,-0.593821569905827,-1.51615444801211,30,ENSG00000142173|ENSG00000277443|ENSG00000198900|ENSG00000130508|ENSG00000149257|ENSG00000075618|ENSG00000198752|ENSG00000125844|ENSG00000115756|ENSG00000138594|ENSG00000177469
AKT_UP.V1_DN,0.0907441016333938,0.695592541586838,0.199915231309662,0.693461114036174,1.34764188571442,11,ENSG00000189369|ENSG00000144791|ENSG00000111696
AKT_UP.V1_UP,0.174067495559503,0.803045027534824,0.13880510939114,0.608016951308063,1.25045029260353,14,ENSG00000135842|ENSG00000109107|ENSG00000108828|ENSG00000129245
AKT_UP_MTOR_DN.V1_DN,0.761904761904762,0.968496515619887,0.0642140881844605,-0.370832037729874,-0.786378115121992,13,ENSG00000100714|ENSG00000132434
AKT_UP_MTOR_DN.V1_UP,0.019600996607927,0.486874981964413,0.352487857583619,0.805057010491633,1.55040656973445,10,ENSG00000143256|ENSG00000135842|ENSG00000109107|ENSG00000108828|ENSG00000129245|ENSG00000103035
ALCALAY_AML_BY_NPM1_LOCALIZATION_DN,0.450777202072539,0.90296240500465,0.0768736734126542,0.477420978491527,1.00965302295433,16,ENSG00000119318|ENSG00000160307|ENSG00000132383|ENSG00000167315
ALCALAY_AML_BY_NPM1_LOCALIZATION_UP,0.142602495543672,0.76187841907923,0.155241966228839,0.639769756105721,1.29785724371773,13,ENSG00000134202|ENSG00000115457|ENSG00000147416
ALCALA_APOPTOSIS,0.878839590443686,0.982935616035907,0.0443293451680314,0.312620778659748,0.732740733888793,27,ENSG00000067560|ENSG00000177156|ENSG00000082898|ENSG00000157601|ENSG00000150753
ALFANO_MYC_TARGETS,0.558823529411765,0.927141641250701,0.088894528862045,-0.342670238486848,-0.942906301025922,46,ENSG00000277443|ENSG00000087077|ENSG00000171490|ENSG00000029993|ENSG00000138107|ENSG00000101361|ENSG00000100304|ENSG00000164024
ALKBH3_TARGET_GENES,0.628726287262873,0.935672322193128,0.083129129135339,-0.320640253224062,-0.915057317445219,54,ENSG00000079785|ENSG00000122884|ENSG00000189403|ENSG00000084073|ENSG00000153201|ENSG00000158417|ENSG00000198730|ENSG00000122218|ENSG00000021776|ENSG00000161217|ENSG00000158941|ENSG00000175334|ENSG00000183431
ALONSO_METASTASIS_UP,0.223662884927066,0.819309123117803,0.114266502484433,0.428238920893355,1.14489351406841,56,ENSG00000169504|ENSG00000108518|ENSG00000197712|ENSG00000074800|ENSG00000134308|ENSG00000154229|ENSG00000101367|ENSG00000177885|ENSG00000163956|ENSG00000197747|ENSG00000124614|ENSG00000150753|ENSG00000100417|ENSG00000124767|ENSG00000182899|ENSG00000172380
ALPHACP1_01,0.886323268206039,0.985773569297491,0.04577044581081,0.336236356633491,0.691505145755825,14,ENSG00000165280|ENSG00000077454|ENSG00000082898
AMEF2_Q6,0.364421416234888,0.875950199411291,0.0883594442500905,0.513430707811521,1.08580663517844,16,ENSG00000198830|ENSG00000102753
AMIT_EGF_RESPONSE_240_HELA,0.528761061946903,0.920463780299846,0.0815265143256594,-0.454897760174565,-0.95259249625334,12,ENSG00000198900|ENSG00000030066|ENSG00000163110|ENSG00000165527
AMIT_EGF_RESPONSE_480_HELA,0.550255536626917,0.926029661945039,0.066132620475844,0.411309600683824,0.94177166112419,24,ENSG00000164171|ENSG00000137267|ENSG00000188229|ENSG00000142634
AML1_01,0.492924528301887,0.913273472092958,0.088894528862045,-0.417706109816239,-0.96379254315485,19,ENSG00000157227|ENSG00000116350|ENSG00000213281|ENSG00000092201|ENSG00000092847|ENSG00000174243|ENSG00000196865
AML1_Q6,0.492924528301887,0.913273472092958,0.088894528862045,-0.417706109816239,-0.96379254315485,19,ENSG00000157227|ENSG00000116350|ENSG00000213281|ENSG00000092201|ENSG00000092847|ENSG00000174243|ENSG00000196865
AML_Q6,0.645390070921986,0.942114310364281,0.0745500777420554,-0.359925725756613,-0.871861080880336,23,ENSG00000233276|ENSG00000239306|ENSG00000168036|ENSG00000115756|ENSG00000179218|ENSG00000116350
AMUNDSON_RESPONSE_TO_ARSENITE,0.327455919395466,0.865117136188896,0.118287526124085,-0.421516784892153,-1.07904375425301,31,ENSG00000105810|ENSG00000149257|ENSG00000257727
ANDERSEN_LIVER_CANCER_KRT19_DN,0.0864745011086474,0.691517058865603,0.227987202850442,-0.694235078873622,-1.42598346087126,11,ENSG00000104324|ENSG00000143819|ENSG00000116005
ANDERSEN_LIVER_CANCER_KRT19_UP,0.325823223570191,0.864912980608694,0.0949751525905595,0.53491456963352,1.12064700627777,15,ENSG00000166441|ENSG00000134308|ENSG00000142541|ENSG00000166226|ENSG00000112306|ENSG00000160213|ENSG00000182899
ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_1DY_DN,0.0444027305493746,0.608677694691996,0.321775918075361,0.687621579544098,1.45418663551176,16,ENSG00000147065|ENSG00000147416|ENSG00000071127|ENSG00000100345
ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_1DY_UP,0.875222816399287,0.981697721707481,0.0465084048719157,0.353050027317579,0.679915924791256,10,ENSG00000123131
ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_3DY_DN,0.258467023172906,0.834393417787777,0.11101149245045,0.627533208569895,1.20852510643831,10,ENSG00000134996|ENSG00000101367|ENSG00000185627|ENSG00000171314
AP1FJ_Q2,0.871074380165289,0.981274828878375,0.0432768714901103,0.303385815732368,0.733963627588436,31,ENSG00000119318|ENSG00000167553|ENSG00000007168|ENSG00000147471|ENSG00000173757|ENSG00000197747|ENSG00000184575
AP1_01,0.445783132530121,0.900527438103865,0.077274697304471,0.451029182681895,1.01803810765099,22,ENSG00000084207|ENSG00000104833|ENSG00000074800|ENSG00000108828|ENSG00000197170|ENSG00000103035|ENSG00000175166|ENSG00000147614
